file_name,language,condition,ground_truth,entities,model,ok,wer,accuracy,cer,exact_match,entity_recall,entity_f1,hallucination_rate,latency_ms,rtf,realtime_status,missed_entities,model_output,error
Male_NormalMic3_English_wx7tzr.ogg,English,Phone Mic,we often go to Koramangala on weekends for the cafes,Koramangala,OpenAI GPT-4o Transcribe,True,0.0,1.0,0.0,True,1.0,0.33333333333333337,0.0,1128,0.149,faster-than-real-time,,We often go to Koramangala on weekends for the cafes.,
Male_NormalMic3_English_wx7tzr.ogg,English,Phone Mic,we often go to Koramangala on weekends for the cafes,Koramangala,OpenAI GPT-4o Mini Transcribe,True,0.0,1.0,0.0,True,1.0,0.33333333333333337,0.0,1107,0.146,faster-than-real-time,,We often go to Koramangala on weekends for the cafes.,
Male_NormalMic3_English_wx7tzr.ogg,English,Phone Mic,we often go to Koramangala on weekends for the cafes,Koramangala,AssemblyAI Best,True,0.0,1.0,0.0,True,1.0,0.33333333333333337,0.0,4103,0.541,faster-than-real-time,,We often go to Koramangala on weekends for the cafes.,
Male_NormalMic3_English_wx7tzr.ogg,English,Phone Mic,we often go to Koramangala on weekends for the cafes,Koramangala,Google STT Latest Long,True,1.1,0,0.5116279069767442,False,0.0,0.0,0.0625,2698,0.356,faster-than-real-time,Koramangala,वे ओपन को तू करम मंगल ओं वीकेंड्स का डी कैफे।,
Male_NormalMic3_English_wx7tzr.ogg,English,Phone Mic,we often go to Koramangala on weekends for the cafes,Koramangala,Google STT Telephony,True,1.1,0,0.5813953488372093,False,0.0,0.0,0.05,2719,0.359,faster-than-real-time,Koramangala,वे ऑफ्टन को तो कोरमा मंगल ओं वीकेंड्स फॉर थे कैफेस!,
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,Deepgram Nova-3,True,0.75,0.25,0.2962962962962963,False,0.0,0.0,0.16666666666666666,1696,0.416,faster-than-real-time,Yeshwanthpur,"Yes. One, four, has crazy scenario.",
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,Deepgram Nova-2,True,0.75,0.25,0.18518518518518517,False,0.0,0.0,0.0,1225,0.3,faster-than-real-time,Yeshwanthpur,Yeshwanpura's crazy scenario.,
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,Deepgram Base,True,0.25,0.75,0.037037037037037035,False,0.0,0.0,0.0,1205,0.295,faster-than-real-time,Yeshwanthpur,,
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,Sarvam Saaras v3,True,0.5,0.5,0.07407407407407407,False,0.0,0.0,0.0,656,0.161,faster-than-real-time,Yeshwanthpur,Yashwanthpur has crazy scenery,
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,Sarvam Saaras v3 Codemix,True,0.5,0.5,0.07407407407407407,False,0.0,0.0,0.0,822,0.201,faster-than-real-time,Yeshwanthpur,Yashwanthpur has crazy scenery,
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,Sarvam Saarika v2.5,True,1.25,0,0.5925925925925926,False,0.0,0.0,0.1,686,0.168,faster-than-real-time,Yeshwanthpur,यशवंतपुर आज क्रेजी सीनरी है।,
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,OpenAI GPT-4o Transcribe,True,1.0,0,0.7407407407407407,False,0.0,0.0,0.0,1133,0.278,faster-than-real-time,Yeshwanthpur,یہاں پورا کریزی سینیری.,
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,OpenAI GPT-4o Mini Transcribe,True,1.25,0,0.5185185185185185,False,0.0,0.0,0.1111111111111111,1066,0.261,faster-than-real-time,Yeshwanthpur,ਇਸ ਫਨ ਪੂਰਾ ਸਕਰੀਜ਼ੀ ਸਿਨੇਰੀ,
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,AssemblyAI Best,True,1.25,0,0.8148148148148148,False,0.0,0.0,0.07692307692307693,4067,0.997,real-time,Yeshwanthpur,यश्मनpुरास्क्रीज सिनायरसिनियरिंग।,
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,Google STT Latest Long,True,0.25,0.75,0.037037037037037035,False,0.0,0.0,0.0,2162,0.53,faster-than-real-time,Yeshwanthpur,,
Male_NormalMic2_Noisy_English_ylkem7.ogg,English,Phone Mic,Yeshwanthpur has crazy scenary,Yeshwanthpur,Google STT Telephony,True,0.25,0.75,0.037037037037037035,False,0.0,0.0,0.0,1886,0.462,faster-than-real-time,Yeshwanthpur,,
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",Deepgram Nova-3,True,0.3392857142857143,0.6607142857142857,0.1810344827586207,False,0.125,0.11764705882352941,0.13846153846153847,1647,0.055,faster-than-real-time,Doddanekundi; Rajajinagar; Bommanahalli; Yeshwanthpur; Marathahalli; Jayanagar; Koramangala,"I had a trip with my friend to Dodena Kundi. So for that, we took a bus from the Raja Jinagar to BTM layout. Later on, the bus started from the Bomanali, then it take a stop at the Ashwanta Pura, then it go to the Martali, then it it took a tea break at Janagar, and at the last, it stopped at the Kormangla.",
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",Deepgram Nova-2,True,0.30357142857142855,0.6964285714285714,0.24568965517241378,False,0.25,0.22222222222222224,0.12698412698412698,1708,0.057,faster-than-real-time,Doddanekundi; Rajajinagar; Bommanahalli; Yeshwanthpur; Marathahalli; Koramangala,"I had a, trip with my friend to, Dordena Kundi. So for that, we took a bus from the to, BTM layout. Later on, the bus started from the, then it take a stop at the Ashwanta Purra, then it go to the, Martali, then, it it took a, tea break at Jayanagar, and at the last, it stopped at the core Mangla.",
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",Deepgram Base,True,0.39285714285714285,0.6071428571428572,0.35344827586206895,False,0.0,0.0,0.125,1819,0.06,faster-than-real-time,Doddanekundi; Rajajinagar; BTM Layout; Bommanahalli; Yeshwanthpur; Marathahalli; Jayanagar; Koramangala,"I had a trip with my friend to, Do k. So for that, we took a bus from the Raja to Bt t layout later on, the bus started from the overwhelmingly then it take a stop at Juan, then it go to the Martha, then it it took a, t break at Jan, and add the last, it's stop, at the core.",
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",Sarvam Saaras v3,False,,,,,,,,584,,,,,"Sarvam 400: {""error"":{""message"":""Audio duration exceeds the maximum limit of 30 seconds. Please use the batch API for longer audio files."",""code"":""invalid_request_error"",""request_id"":""20260509_648b8933-aaf8-4269-ab24-8650bb05fc04""}}"
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",Sarvam Saaras v3 Codemix,False,,,,,,,,493,,,,,"Sarvam 400: {""error"":{""message"":""Audio duration exceeds the maximum limit of 30 seconds. Please use the batch API for longer audio files."",""code"":""invalid_request_error"",""request_id"":""20260509_78f51eb4-0a8d-4ee1-97c4-2ef93bf587be""}}"
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",Sarvam Saarika v2.5,False,,,,,,,,579,,,,,"Sarvam 400: {""error"":{""message"":""Audio duration exceeds the maximum limit of 30 seconds. Please use the batch API for longer audio files."",""code"":""invalid_request_error"",""request_id"":""20260509_0a7b4379-3d4b-47ee-b270-eecdc606cc92""}}"
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",OpenAI GPT-4o Transcribe,True,0.125,0.875,0.10344827586206896,False,0.75,0.5454545454545454,0.05084745762711865,2029,0.067,faster-than-real-time,Bommanahalli; Yeshwanthpur,"I had a trip with my friend to Doddanekundi. So for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from the Bhubanalli, then it takes a stop at Yeshwanthapura, then it goes to the Marathahalli, then it took a tea break at Jayanagar, and at the last it stopped at Koramangala.",
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",OpenAI GPT-4o Mini Transcribe,True,0.19642857142857142,0.8035714285714286,0.12931034482758622,False,0.625,0.4761904761904762,0.08196721311475409,1786,0.059,faster-than-real-time,Doddanekundi; Bommanahalli; Marathahalli,"I had a trip with my friend to Doddenakundi, so for that we took a bus from the Rajajinagar to BTM layout. Later on, the bus started from the Hovan Nalli, then it take a stop at Yeshwanthpur, then it go to the Marthalli, then it took a tea break at Jayanagar, and at the last it stopped at the Koramangala.",
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",AssemblyAI Best,True,0.30357142857142855,0.6964285714285714,0.15086206896551724,False,0.25,0.22222222222222224,0.125,4572,0.152,faster-than-real-time,Doddanekundi; Rajajinagar; Bommanahalli; Yeshwanthpur; Marathahalli; Koramangala,I had a trip with my friend to Dodena Kundi. So for that we took a bus from the Rajaji Nagar to BTM Layout. Later on the bus started from the Boman Ali. Then it take a stop at Yashwanthapura. Then it go to the Marthalli. Then it took a tea break at Jayanagar and at the last it stopped at the Core Mangala.,
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",Google STT Latest Long,True,0.017857142857142856,0.9821428571428571,0.004310344827586207,False,0.0,0.0,0.0,3109,0.103,faster-than-real-time,Doddanekundi; Rajajinagar; BTM Layout; Bommanahalli; Yeshwanthpur; Marathahalli; Jayanagar; Koramangala,,
Male_NormalMic2_English_Long_ry1sc1.ogg,English,Phone Mic + Nosiy,"I had a trip with my friend to Doddanekundi, so for that we took a bus from the Rajajinagar to BTM Layout. Later on the bus started from Bommanahalli then it took a stop at Yeshwanthpur then it goes to Marathahalli and it took a tea break at Jayanagar and at last it stopped at Koramangala","Doddanekundi, Rajajinagar,BTM Layout , Bommanahalli , Yeshwanthpur,Marathahalli,Jayanagar, Koramangala",Google STT Telephony,True,0.017857142857142856,0.9821428571428571,0.004310344827586207,False,0.0,0.0,0.0,3128,0.104,faster-than-real-time,Doddanekundi; Rajajinagar; BTM Layout; Bommanahalli; Yeshwanthpur; Marathahalli; Jayanagar; Koramangala,,
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,Deepgram Nova-3,True,0.0,1.0,0.0,True,1.0,0.25,0.0,1426,0.194,faster-than-real-time,,My office is located in Whitefield right near the IT Park.,
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,Deepgram Nova-2,True,0.0,1.0,0.0,True,1.0,0.25,0.0,1725,0.235,faster-than-real-time,,My office is located in Whitefield right near the IT Park.,
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,Deepgram Base,True,0.18181818181818182,0.8181818181818181,0.0,False,0.0,0.0,0.08333333333333333,1676,0.228,faster-than-real-time,Whitefield,My office is located in White field right near the It park.,
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,Sarvam Saaras v3,True,0.0,1.0,0.0,True,1.0,0.2222222222222222,0.0,866,0.118,faster-than-real-time,,"My office is located in Whitefield, right near the IT park.",
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,Sarvam Saaras v3 Codemix,True,0.0,1.0,0.0,True,1.0,0.2222222222222222,0.0,714,0.097,faster-than-real-time,,My office is located in Whitefield right near the IT park.,
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,Sarvam Saarika v2.5,True,0.0,1.0,0.0,True,1.0,0.2222222222222222,0.0,983,0.134,faster-than-real-time,,My office is located in Whitefield right near the IT park.,
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,OpenAI GPT-4o Transcribe,True,0.0,1.0,0.0,True,1.0,0.2222222222222222,0.0,1350,0.184,faster-than-real-time,,"My office is located in Whitefield, right near the IT park.",
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,OpenAI GPT-4o Mini Transcribe,True,0.0,1.0,0.0,True,1.0,0.2222222222222222,0.0,1330,0.181,faster-than-real-time,,"My office is located in Whitefield, right near the IT park.",
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,AssemblyAI Best,True,0.0,1.0,0.0,True,1.0,0.2222222222222222,0.0,4477,0.61,faster-than-real-time,,"My office is located in Whitefield, right near the IT park.",
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,Google STT Latest Long,True,1.0909090909090908,0,0.723404255319149,False,0.0,0.0,0.041666666666666664,2701,0.368,faster-than-real-time,Whitefield,माय ऑफिस इस लोकेटेड इन व्हाइटफील्ड राइड नियर द आईटी पार्क!,
Male_NormalMic2_English_m0vrsu.ogg,English,Phone Mic,My office is located in Whitefield right near the IT park,Whitefield,Google STT Telephony,True,1.0909090909090908,0,0.723404255319149,False,0.0,0.0,0.041666666666666664,2432,0.331,faster-than-real-time,Whitefield,माय ऑफिस इस लोकेटेड इन व्हाइटफील्ड राइड नियर थे आईटी पार्क!,
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",Deepgram Nova-3,True,0.3333333333333333,0.6666666666666667,0.25704225352112675,False,0.2857142857142857,0.23529411764705882,0.12987012987012986,2165,0.057,faster-than-real-time,Marathahalli; Indiranagar; Bommanahalli; Bellandur; Whitefield,"I was born in Martelli. My I done my schooling from the Indira Nagar. Later on, for the job, I moved, in the Bomanali. And, later on, I got my, first salary from the, bank, which is in the HSR layout. From that first salary, I go to a trip, was in the Belandur. Then later on, I moved towards the, white field area for, some gossips with my friend. Also, then moved to the electronic city.",
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",Deepgram Nova-2,True,0.3188405797101449,0.6811594202898551,0.2605633802816901,False,0.2857142857142857,0.23529411764705882,0.13924050632911392,2416,0.063,faster-than-real-time,Marathahalli; Indiranagar; Bommanahalli; Bellandur; Electronic City,"I was born in Martelli. My I had done my schooling from the Indira Nagar. Later on, for the job, I moved, in the Bomanali. And, later on, I got my, first salary from the, bank, which is in the HSR layout. So, from that first salary, I go to a trip, which was in the Belandur. Then later on, I moved towards the, Whitefield area for, some gossips with my friend. Also, then moved to the electronics city.",
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",Deepgram Base,True,0.37681159420289856,0.6231884057971014,0.2992957746478873,False,0.0,0.0,0.13924050632911392,2719,0.071,faster-than-real-time,Marathahalli; Indiranagar; Bommanahalli; HSR Layout; Bellandur; Whitefield; Electronic City,"So, I was born in Martha, my I done my schooling from the Later on, for the job, I moved, in the Bowling. And later on, I got my, first salary from the bank, which is in the Hs hr layout. So from that first salary, I go to a trip, which was in the Be then later on, I moved towards the white field area for some gossip with my friend, also then move to the electronics city.",
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",Sarvam Saaras v3,False,,,,,,,,500,,,,,"Sarvam 400: {""error"":{""message"":""Audio duration exceeds the maximum limit of 30 seconds. Please use the batch API for longer audio files."",""code"":""invalid_request_error"",""request_id"":""20260509_4bd5ab1d-a46c-4ea8-b7f3-9a0be1a73ebb""}}"
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",Sarvam Saaras v3 Codemix,False,,,,,,,,556,,,,,"Sarvam 400: {""error"":{""message"":""Audio duration exceeds the maximum limit of 30 seconds. Please use the batch API for longer audio files."",""code"":""invalid_request_error"",""request_id"":""20260509_e11487e7-3a34-4d80-b74d-626b2c611013""}}"
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",Sarvam Saarika v2.5,False,,,,,,,,508,,,,,"Sarvam 400: {""error"":{""message"":""Audio duration exceeds the maximum limit of 30 seconds. Please use the batch API for longer audio files."",""code"":""invalid_request_error"",""request_id"":""20260509_a685906d-0287-4c25-a81f-ee403dcda829""}}"
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",OpenAI GPT-4o Transcribe,True,0.2028985507246377,0.7971014492753623,0.2007042253521127,False,1.0,0.6363636363636364,0.0684931506849315,2263,0.059,faster-than-real-time,,"I was born in Marathahalli. I done my schooling from Indiranagar, later on for the job I moved in Bommanahalli and later on I got my first salary from the bank which is in the HSR layout. From that first salary I go to a trip which was in the Bellandur. Then later on I moved towards the Whitefield area for some gossips with my friend, also then moved to the Electronic City.",
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",OpenAI GPT-4o Mini Transcribe,True,0.2318840579710145,0.7681159420289855,0.2147887323943662,False,0.7142857142857143,0.5,0.09333333333333334,2568,0.067,faster-than-real-time,Marathahalli; Bommanahalli,"I was born in Marthalli. I done my schooling from the Indiranagar. Later on, for the job, I moved in the Bomanahalli. And later on, I got my first salary from the bank, which is in the HSR layout. From that first salary, I go to a trip which was in the Bellandur. Then later on, I moved towards the Whitefield area for some gossips with my friend. Also then moved to the Electronic City.",
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",AssemblyAI Best,True,0.30434782608695654,0.6956521739130435,0.23591549295774647,False,0.42857142857142855,0.33333333333333326,0.1282051282051282,4858,0.128,faster-than-real-time,Marathahalli; Bommanahalli; Bellandur; Whitefield,I was born in Marthali. My I done my schooling from the Indiranagar. Later on for the job I moved in the Boman Ali and later on I got my first salary from the bank which is in the HSR layout. From that first salary I go to a trip which was in the Belandur. Then later on I moved towards the white field area for some gossips with my friend also Then moved to the electronic city.,
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",Google STT Latest Long,True,0.014492753623188406,0.9855072463768116,0.0035211267605633804,False,0.0,0.0,0.0,2899,0.076,faster-than-real-time,Marathahalli; Indiranagar; Bommanahalli; HSR Layout; Bellandur; Whitefield; Electronic City,,
Male_NormalMic1_English_Long_2_aaqqj3.ogg,English,Phone Mic + Nosiy,"I was born in Marathahalli , I done my schooling in Indiranagar . Later on for the job I moved in the Bommanahalli, late on I got the first salary in the bank of HSR Layout . From that first salary I go to a trip which was in the Bellandur , then later on I moved towards the Whitefield area for some gossips with my friend Electronic Cityalso then moved to the","Marathahalli, Indiranagar,Bommanahalli,HSR Layout , Bellandur , Whitefield , Electronic City",Google STT Telephony,True,0.014492753623188406,0.9855072463768116,0.0035211267605633804,False,0.0,0.0,0.0,2939,0.077,faster-than-real-time,Marathahalli; Indiranagar; Bommanahalli; HSR Layout; Bellandur; Whitefield; Electronic City,,
Male_NormalMic1_Noisy_English_xgjj3i.ogg,English,Phone Mic + Nosiy,Rajajinagar has the biggest brewary,Rajajinagar,Deepgram Nova-3,True,0.6,0.4,0.12903225806451613,False,0.0,0.0,0.16666666666666666,1446,0.389,faster-than-real-time,Rajajinagar,Raja Jinagar has the biggest beauty.,
Male_NormalMic1_Noisy_English_xgjj3i.ogg,English,Phone Mic + Nosiy,Rajajinagar has the biggest brewary,Rajajinagar,Deepgram Nova-2,True,0.6,0.4,0.12903225806451613,False,0.0,0.0,0.16666666666666666,1830,0.492,faster-than-real-time,Rajajinagar,Rajaji Nagar has the biggest beauty.,
Male_NormalMic1_Noisy_English_xgjj3i.ogg,English,Phone Mic + Nosiy,Rajajinagar has the biggest brewary,Rajajinagar,Deepgram Base,True,0.4,0.6,0.16129032258064516,False,0.0,0.0,0.0,1235,0.332,faster-than-real-time,Rajajinagar,Has the biggest beauty.,
Male_NormalMic1_Noisy_English_xgjj3i.ogg,English,Phone Mic + Nosiy,Rajajinagar has the biggest brewary,Rajajinagar,Sarvam Saaras v3,True,0.2,0.8,0.0967741935483871,False,1.0,0.5,0.0,768,0.206,faster-than-real-time,,Rajajinagar has the biggest Beawari,
Male_NormalMic1_Noisy_English_xgjj3i.ogg,English,Phone Mic + Nosiy,Rajajinagar has the biggest brewary,Rajajinagar,Sarvam Saaras v3 Codemix,True,0.2,0.8,0.0967741935483871,False,1.0,0.5,0.0,751,0.202,faster-than-real-time,,Rajajinagar has the biggest Beawari,
